Data, 603619, 5335, 6
DY, 603220.8125, 5107.6941819190979, 1.4490647315979004
GJets, 48.955951690673828, 0, 0
SingleTop, 936.05108642578125, 17.829845428466797, 0
ZH, 27.443632125854492, 0.74968868866562843, 0.0067318715155124664
VV, 2931.121337890625, 31.333249770104885, 0.11136408895254135
TT, 9656.3525390625, 258.70202136039734, 1.5643260478973389
VG, 10979.8076171875, 126.3450561389327, 0.11483915895223618
QCD, 0, 0, 0
WJets, 162.86607360839844, 0, 0
Total, 627963.4375, 5542.654040813446, 3.2463259696960449
altTT, 10176.5078125, 284.69390249252319, 2.1902403831481934
altVV, 3471.54638671875, 32.212987303733826, 0.33183610439300537
altDY, 603204.4375, 5107.6941819190979, 1.4490647315979004
light, 614146.875, 5233.224548459053, 1.5639039278030396
light_alt, 614146.875, 5233.224548459053, 1.5639039278030396
heavy, 10592.4033203125, 276.53185534477234, 1.5643260478973389
heavy_alt, 11112.55859375, 302.52373647689819, 2.1902403831481934
other, 3224.10595703125, 32.897430986166, 0.11809596419334412
other_alt, 3764.531005859375, 33.777166604995728, 0.33856797218322754
ZZ, 1403.0706787109375, 15.893536567687988, 0
WZ, 1807.16748046875, 16.319450736045837, 0.33183610439300537
WW, 261.30807495117188, 0, 0
h_Sig_MS55ct100, 3.4449300765991211, 3.7969120051711798, 0.43829488754272461
h_Sig_MS55ct100_EGSUp, 3.3712384700775146, 3.6731876041740179, 0.42299157381057739
h_Sig_MS55ct100_EGSDown, 3.5495948791503906, 3.9228504803031683, 0.44393140077590942
h_Sig_MS55ct100_MESUp, 3.4449300765991211, 3.7969120051711798, 0.43829488754272461
h_Sig_MS55ct100_MESDown, 3.4449300765991211, 3.7969120051711798, 0.43829488754272461
h_Sig_MS55ct100_LeptonSFUp, 3.4919559955596924, 3.848651522770524, 0.4445585310459137
h_Sig_MS55ct100_LeptonSFDown, 3.3979072570800781, 3.7451642327941954, 0.43203133344650269
